nivel,local,dia1,dia2,quantidade,percentual_base,denominador_origem,percentual_origem
UF,SC,misto,presente,0,0.0,0,
UF,SC,misto,ausente,0,0.0,0,
UF,SC,misto,eliminado,0,0.0,0,
UF,SC,misto,misto,0,0.0,0,
UF,SC,misto,dados_ausentes,0,0.0,0,
UF,SC,misto,codigo_invalido,0,0.0,0,
UF,SC,dados_ausentes,presente,0,0.0,0,
UF,SC,dados_ausentes,ausente,0,0.0,0,
UF,SC,dados_ausentes,eliminado,0,0.0,0,
UF,SC,dados_ausentes,misto,0,0.0,0,
UF,SC,dados_ausentes,dados_ausentes,0,0.0,0,
UF,SC,dados_ausentes,codigo_invalido,0,0.0,0,
UF,SC,codigo_invalido,presente,0,0.0,0,
UF,SC,codigo_invalido,ausente,0,0.0,0,
UF,SC,codigo_invalido,eliminado,0,0.0,0,
UF,SC,codigo_invalido,misto,0,0.0,0,
UF,SC,codigo_invalido,dados_ausentes,0,0.0,0,
UF,SC,codigo_invalido,codigo_invalido,0,0.0,0,
UF,SE,presente,presente,56798,72.50098926488046,59927,94.77864735428105
UF,SE,presente,ausente,3095,3.950677167766559,59927,5.164616950623258
UF,SE,presente,eliminado,34,0.04340000765882488,59927,0.05673569509569977
UF,SE,presente,misto,0,0.0,59927,0.0
UF,SE,presente,dados_ausentes,0,0.0,59927,0.0
UF,SE,presente,codigo_invalido,0,0.0,59927,0.0
UF,SE,ausente,presente,234,0.2986941703577948,18326,1.2768743861180836
UF,SE,ausente,ausente,18092,23.093909957748817,18326,98.72312561388192
UF,SE,ausente,eliminado,0,0.0,18326,0.0
UF,SE,ausente,misto,0,0.0,18326,0.0
UF,SE,ausente,dados_ausentes,0,0.0,18326,0.0
UF,SE,ausente,codigo_invalido,0,0.0,18326,0.0
UF,SE,eliminado,presente,12,0.015317649761938194,88,13.636363636363637
UF,SE,eliminado,ausente,75,0.0957353110121137,88,85.22727272727273
UF,SE,eliminado,eliminado,1,0.0012764708134948494,88,1.1363636363636365
UF,SE,eliminado,misto,0,0.0,88,0.0
UF,SE,eliminado,dados_ausentes,0,0.0,88,0.0
UF,SE,eliminado,codigo_invalido,0,0.0,88,0.0
UF,SE,misto,presente,0,0.0,0,
UF,SE,misto,ausente,0,0.0,0,
UF,SE,misto,eliminado,0,0.0,0,
UF,SE,misto,misto,0,0.0,0,
UF,SE,misto,dados_ausentes,0,0.0,0,
UF,SE,misto,codigo_invalido,0,0.0,0,
UF,SE,dados_ausentes,presente,0,0.0,0,
UF,SE,dados_ausentes,ausente,0,0.0,0,
UF,SE,dados_ausentes,eliminado,0,0.0,0,
UF,SE,dados_ausentes,misto,0,0.0,0,
UF,SE,dados_ausentes,dados_ausentes,0,0.0,0,
UF,SE,dados_ausentes,codigo_invalido,0,0.0,0,
UF,SE,codigo_invalido,presente,0,0.0,0,
UF,SE,codigo_invalido,ausente,0,0.0,0,
UF,SE,codigo_invalido,eliminado,0,0.0,0,
UF,SE,codigo_invalido,misto,0,0.0,0,
UF,SE,codigo_invalido,dados_ausentes,0,0.0,0,
UF,SE,codigo_invalido,codigo_invalido,0,0.0,0,
UF,SP,presente,presente,511757,68.08792302411351,544811,93.93294188259782
UF,SP,presente,ausente,32796,4.363421552609591,544811,6.019702245365824
UF,SP,presente,eliminado,258,0.03432622150790567,544811,0.04735587203635756
UF,SP,presente,misto,0,0.0,544811,0.0
UF,SP,presente,dados_ausentes,0,0.0,544811,0.0
UF,SP,presente,codigo_invalido,0,0.0,544811,0.0
UF,SP,ausente,presente,2566,0.3413995518964572,206094,1.2450629324483002
UF,SP,ausente,ausente,203525,27.078466017040707,206094,98.75348142109911
UF,SP,ausente,eliminado,3,0.00039914211055704275,206094,0.001455646452589595
UF,SP,ausente,misto,0,0.0,206094,0.0
UF,SP,ausente,dados_ausentes,0,0.0,206094,0.0
UF,SP,ausente,codigo_invalido,0,0.0,206094,0.0
UF,SP,eliminado,presente,177,0.02354938452286552,707,25.035360678925034
UF,SP,eliminado,ausente,528,0.07024901145803952,707,74.68175388967468
UF,SP,eliminado,eliminado,2,0.0002660947403713618,707,0.2828854314002829
UF,SP,eliminado,misto,0,0.0,707,0.0
UF,SP,eliminado,dados_ausentes,0,0.0,707,0.0
UF,SP,eliminado,codigo_invalido,0,0.0,707,0.0
UF,SP,misto,presente,0,0.0,0,
UF,SP,misto,ausente,0,0.0,0,
UF,SP,misto,eliminado,0,0.0,0,
UF,SP,misto,misto,0,0.0,0,
UF,SP,misto,dados_ausentes,0,0.0,0,
UF,SP,misto,codigo_invalido,0,0.0,0,
UF,SP,dados_ausentes,presente,0,0.0,0,
UF,SP,dados_ausentes,ausente,0,0.0,0,
UF,SP,dados_ausentes,eliminado,0,0.0,0,
UF,SP,dados_ausentes,misto,0,0.0,0,
UF,SP,dados_ausentes,dados_ausentes,0,0.0,0,
UF,SP,dados_ausentes,codigo_invalido,0,0.0,0,
UF,SP,codigo_invalido,presente,0,0.0,0,
UF,SP,codigo_invalido,ausente,0,0.0,0,
UF,SP,codigo_invalido,eliminado,0,0.0,0,
UF,SP,codigo_invalido,misto,0,0.0,0,
UF,SP,codigo_invalido,dados_ausentes,0,0.0,0,
UF,SP,codigo_invalido,codigo_invalido,0,0.0,0,
UF,TO,presente,presente,24697,65.59628154050465,26650,92.671669793621
UF,TO,presente,ausente,1933,5.134130146082337,26650,7.25328330206379
UF,TO,presente,eliminado,20,0.05312084993359894,26650,0.075046904315197
UF,TO,presente,misto,0,0.0,26650,0.0
UF,TO,presente,dados_ausentes,0,0.0,26650,0.0
UF,TO,presente,codigo_invalido,0,0.0,26650,0.0
UF,TO,ausente,presente,109,0.28950863213811423,10945,0.9958885335769758
UF,TO,ausente,ausente,10836,28.780876494023904,10945,99.00411146642303
UF,TO,ausente,eliminado,0,0.0,10945,0.0
UF,TO,ausente,misto,0,0.0,10945,0.0
UF,TO,ausente,dados_ausentes,0,0.0,10945,0.0
UF,TO,ausente,codigo_invalido,0,0.0,10945,0.0
UF,TO,eliminado,presente,8,0.021248339973439574,55,14.545454545454545
UF,TO,eliminado,ausente,47,0.1248339973439575,55,85.45454545454545
UF,TO,eliminado,eliminado,0,0.0,55,0.0
UF,TO,eliminado,misto,0,0.0,55,0.0
UF,TO,eliminado,dados_ausentes,0,0.0,55,0.0
UF,TO,eliminado,codigo_invalido,0,0.0,55,0.0
UF,TO,misto,presente,0,0.0,0,
UF,TO,misto,ausente,0,0.0,0,
UF,TO,misto,eliminado,0,0.0,0,
UF,TO,misto,misto,0,0.0,0,
UF,TO,misto,dados_ausentes,0,0.0,0,
UF,TO,misto,codigo_invalido,0,0.0,0,
UF,TO,dados_ausentes,presente,0,0.0,0,
UF,TO,dados_ausentes,ausente,0,0.0,0,
UF,TO,dados_ausentes,eliminado,0,0.0,0,
UF,TO,dados_ausentes,misto,0,0.0,0,
UF,TO,dados_ausentes,dados_ausentes,0,0.0,0,
UF,TO,dados_ausentes,codigo_invalido,0,0.0,0,
UF,TO,codigo_invalido,presente,0,0.0,0,
UF,TO,codigo_invalido,ausente,0,0.0,0,
UF,TO,codigo_invalido,eliminado,0,0.0,0,
UF,TO,codigo_invalido,misto,0,0.0,0,
UF,TO,codigo_invalido,dados_ausentes,0,0.0,0,
UF,TO,codigo_invalido,codigo_invalido,0,0.0,0,
